id,code,description,endTime,hour,iconCategory,latitude,longitude,magnitudeOfDelay,month,startTime,type
a9298753d9838b8c667a1cb4baf416b7,115,Slow traffic,2023-12-27T13:09:02Z,12,6,59.296141896,18.0673692743,1,12,2023-12-27T12:04:00Z,Feature
572ed8988eb1115071041bcaea5a0eb3,101,Stationary traffic,2023-12-27T13:13:02Z,11,6,59.3337652285,18.0564835291,3,12,2023-12-27T11:53:30Z,Feature
1642d3d11fc723a2d435268c5c1af99a,101,Stationary traffic,2023-12-27T13:13:02Z,12,6,59.3171905328,18.0910317223,3,12,2023-12-27T12:06:30Z,Feature
fa3168a743fb41169490ffd53e71d4b9,101,Stationary traffic,2023-12-27T13:13:02Z,12,6,59.2612517295,18.1035710494,3,12,2023-12-27T12:09:30Z,Feature
055bc216ca505f45cab1b72a63cf558e,108,Queuing traffic,2023-12-27T13:15:02Z,12,6,59.3040906225,18.1297507505,2,12,2023-12-27T12:08:00Z,Feature
a4c286cbb07ce0ec81ac1cdc87e536bd,115,Slow traffic,2023-12-27T13:17:03Z,11,6,59.2961593148,18.0457882206,1,12,2023-12-27T11:38:30Z,Feature
7919a18f0c9172c4ff151dac91eee625,101,Stationary traffic,2023-12-27T13:17:03Z,12,6,59.3652181475,18.1352452557,3,12,2023-12-27T12:10:30Z,Feature
d03a0240b891bc0d79f4c43947ac3075,500,Lane closed,2023-12-27T13:21:03Z,11,7,59.2602928276,18.0964189391,0,12,2023-12-27T11:58:41Z,Feature
09820db0c08d581ce10d04b0eded45f6,115,Slow traffic,2023-12-27T13:21:03Z,12,6,59.3112682052,18.146683536,1,12,2023-12-27T12:08:00Z,Feature
ee4af7eb294a384ed2ab50911045ae98,101,Stationary traffic,2023-12-27T13:23:03Z,12,6,59.3472138274,18.061127774,3,12,2023-12-27T12:19:00Z,Feature
513a3e5c39629a2d62afb93a001e4615,115,Slow traffic,2023-12-27T13:25:04Z,12,6,59.3109476604,18.1431685011,1,12,2023-12-27T12:21:00Z,Feature
c5ed640d0523e6da2d90dac568ed0db6,101,Stationary traffic,2023-12-27T13:27:04Z,12,6,59.2987114376,18.0157300453,3,12,2023-12-27T12:20:00Z,Feature
a38fb2572738893621cce4b247de37fc,115,Slow traffic,2023-12-27T13:27:04Z,12,6,59.3088730081,18.1224229555,1,12,2023-12-27T12:22:30Z,Feature
779a9e8a3419db91e17807705bea9abe,115,Slow traffic,2023-12-27T13:29:04Z,12,6,59.3109476604,18.1431685011,1,12,2023-12-27T12:23:30Z,Feature
717304b37f47116ec5e5c89336a97f0d,101,Stationary traffic,2023-12-27T13:31:04Z,12,6,59.3395239481,18.0852341275,3,12,2023-12-27T12:26:00Z,Feature
9a06a442c173b77d36375c73df3d7d4f,101,Stationary traffic,2023-12-27T13:35:04Z,12,6,59.3445114902,18.0630844454,3,12,2023-12-27T12:26:00Z,Feature
c9aed60b53b425556c5b2ad61c4bafa6,101,Stationary traffic,2023-12-27T13:35:04Z,12,6,59.3373379331,18.0579748373,3,12,2023-12-27T12:30:00Z,Feature
20a4b41b9b74c6a90eae16641a641c4c,115,Slow traffic,2023-12-27T13:37:05Z,12,6,59.3187461854,18.0794432382,1,12,2023-12-27T12:30:30Z,Feature
6c13050127e038cc0990e7ec81ced0a4,101,Stationary traffic,2023-12-27T13:39:05Z,12,6,59.3192678853,18.0652436237,3,12,2023-12-27T12:07:30Z,Feature
84f31f244c289ea97f9e61f73ba1907e,115,Slow traffic,2023-12-27T13:39:05Z,12,6,59.330192533,18.0685266475,1,12,2023-12-27T12:33:30Z,Feature
1464960b86a5a8ed4519f0b754d63e9a,115,Slow traffic,2023-12-27T13:39:05Z,12,6,59.3342117997,18.0710251252,1,12,2023-12-27T12:33:30Z,Feature
eedb8cff6db866efdb1a6d8471572026,101,Stationary traffic,2023-12-27T13:39:05Z,12,6,59.3179871443,18.0328049879,3,12,2023-12-27T12:34:30Z,Feature
d0a0799411d3af1ece078fc149295b14,115,Slow traffic,2023-12-27T13:41:05Z,10,6,59.2730293002,18.0937729399,1,12,2023-12-27T10:17:00Z,Feature
93a429e6b05b4a96ba1691b6252832a3,108,Queuing traffic,2023-12-27T13:41:05Z,12,6,59.3320982511,18.0595050375,2,12,2023-12-27T12:34:30Z,Feature
d26280a9168748b4a4ad1a88cc2c55d6,101,Stationary traffic,2023-12-27T13:49:06Z,12,6,59.2941851977,18.0791414897,3,12,2023-12-27T12:43:00Z,Feature
021fbd0a08e6a700aa0d7dab4ae79c3f,115,Slow traffic,2023-12-27T13:49:06Z,12,6,59.33298737,18.0731869857,1,12,2023-12-27T12:45:30Z,Feature
d0572247c23dca59c7772635e800d5eb,101,Stationary traffic,2023-12-27T13:53:06Z,12,6,59.3403406808,18.0406531314,3,12,2023-12-27T12:49:30Z,Feature
806152c70f43423b366a8dba5bd548a2,101,Stationary traffic,2023-12-27T13:55:06Z,12,6,59.2793512404,18.0342399697,3,12,2023-12-27T12:49:30Z,Feature
3c30082290660210838635d33caeede3,101,Stationary traffic,2023-12-27T13:55:06Z,12,6,59.2632056945,18.0992352586,3,12,2023-12-27T12:48:30Z,Feature
abce2d0391c304ad25e1535e9e490bd1,108,Queuing traffic,2023-12-27T13:57:07Z,12,6,59.3074446993,18.0729817967,2,12,2023-12-27T12:43:30Z,Feature
2aa1ccda859d1249402fb6a12d5977ac,101,Stationary traffic,2023-12-27T13:57:07Z,12,6,59.3500395256,18.0326708774,3,12,2023-12-27T12:50:00Z,Feature
d4724a1ef16bd74245239b623b3d5f4d,115,Slow traffic,2023-12-27T13:59:07Z,12,6,59.2949898809,18.0844361703,1,12,2023-12-27T12:36:00Z,Feature
5c42e1d76328a26d7434af21a9afa857,101,Stationary traffic,2023-12-27T13:59:07Z,12,6,59.3335667363,18.0713711302,3,12,2023-12-27T12:42:30Z,Feature
c53cd3f2ee72d6ec224b3faf3120f117,101,Stationary traffic,2023-12-27T13:59:07Z,12,6,59.2866508718,18.0887867133,3,12,2023-12-27T12:50:00Z,Feature
7ad8a2c89a592273178671f4e4494477,115,Slow traffic,2023-12-27T13:59:07Z,12,6,59.3319775169,18.0590115111,1,12,2023-12-27T12:55:00Z,Feature
f935180b6c8bf6be8a0bdffbc21de48f,108,Queuing traffic,2023-12-27T14:01:07Z,12,6,59.3054853565,18.1240389864,2,12,2023-12-27T12:52:00Z,Feature
835e5ffd8de71577dc0ff91d6fe1a434,101,Stationary traffic,2023-12-27T14:01:07Z,12,6,59.3487011023,18.0324871461,3,12,2023-12-27T12:55:00Z,Feature
6419b18a8d3740d9cd4a3bc1876027f6,101,Stationary traffic,2023-12-27T14:01:07Z,12,6,59.335497957,18.0711082737,3,12,2023-12-27T12:54:30Z,Feature
f22ab2ef67d32ff17cbdbb0ac1ef981c,101,Stationary traffic,2023-12-27T14:03:07Z,12,6,59.3294629499,18.0617245655,3,12,2023-12-27T12:45:00Z,Feature
8d7941fa15adc6777cce2c7860e6f278,115,Slow traffic,2023-12-27T14:03:07Z,12,6,59.3109476604,18.1431685011,1,12,2023-12-27T12:48:00Z,Feature
c7ca24b2f212ac8a669ac5b50272228d,115,Slow traffic,2023-12-27T14:07:08Z,12,6,59.3342185115,18.0712370197,1,12,2023-12-27T12:48:00Z,Feature
1853f3d634129c539674667ef19a8412,101,Stationary traffic,2023-12-27T14:07:08Z,12,6,59.3446684209,18.0268773059,3,12,2023-12-27T12:50:00Z,Feature
f5db32da1c05294cbc2c2b3f92f7657f,101,Stationary traffic,2023-12-27T14:11:08Z,12,6,59.2860769132,18.0463219802,3,12,2023-12-27T12:26:30Z,Feature
44b5d3e1c02dddd9927988cdbbcbdc97,101,Stationary traffic,2023-12-27T14:13:08Z,13,6,59.2599173053,18.1048088889,3,12,2023-12-27T13:09:00Z,Feature
accbd3dc88e7ced1639c0b3506a7b8da,101,Stationary traffic,2023-12-27T14:15:08Z,13,6,59.3507114095,18.0237203459,3,12,2023-12-27T13:05:00Z,Feature
7a19d69a50750bcd78ff094db62ec6f5,101,Stationary traffic,2023-12-27T14:15:08Z,13,6,59.3335385634,18.0298652868,3,12,2023-12-27T13:08:00Z,Feature
df0e16fe8b523a8aa44c604a201f5d5d,108,Queuing traffic,2023-12-27T14:17:08Z,13,6,59.3250145231,18.0655453722,2,12,2023-12-27T13:11:30Z,Feature
cfa0fece9816f8989f6d937d88080a1b,101,Stationary traffic,2023-12-27T14:19:09Z,13,6,59.2626705823,18.0985016744,3,12,2023-12-27T13:10:30Z,Feature
643be3cbafcea0b0a977277f215a68c1,115,Slow traffic,2023-12-27T14:19:09Z,13,6,59.2681731707,18.0960394065,1,12,2023-12-27T13:15:33Z,Feature
9c52b09f8484758006028f47548a9031,115,Slow traffic,2023-12-27T14:21:09Z,12,6,59.2961512688,18.0590329687,1,12,2023-12-27T12:54:30Z,Feature
e3e9a42190d2ed0a70a58f4ed83d000d,115,Slow traffic,2023-12-27T14:21:09Z,13,6,59.2994436921,18.0126776914,1,12,2023-12-27T13:15:33Z,Feature
4575264c5f860f03896e7041987a1f4b,115,Slow traffic,2023-12-27T14:23:09Z,13,6,59.2594197587,18.091156445,1,12,2023-12-27T13:18:30Z,Feature
439085770a8249ad3c592a4bf986fef1,115,Slow traffic,2023-12-27T14:25:09Z,13,6,59.2605369041,18.0981020252,1,12,2023-12-27T13:04:30Z,Feature
67ff4675967b7621e54ae4d08a73f290,108,Queuing traffic,2023-12-27T14:25:09Z,13,6,59.3464279435,18.0651886384,2,12,2023-12-27T13:11:30Z,Feature
5734a529998e14d5eca64f435fd15a48,115,Slow traffic,2023-12-27T14:25:09Z,13,6,59.2613455961,18.1172570209,1,12,2023-12-27T13:19:30Z,Feature
0579610bed9c56b3766371ce5e8bb1e9,101,Stationary traffic,2023-12-27T14:29:10Z,13,6,59.3472057934,18.0611358206,3,12,2023-12-27T13:19:30Z,Feature
f3e9b3c7ee0d465e5e1a555d0b9ecca8,108,Queuing traffic,2023-12-27T14:33:10Z,13,6,59.2967507358,18.0517065148,2,12,2023-12-27T13:24:30Z,Feature
aaf266f72e88eab85fae47abddfd2c65,115,Slow traffic,2023-12-27T14:33:10Z,13,6,59.2961472457,18.0618358771,1,12,2023-12-27T13:29:00Z,Feature
06d5066c7c310067ca181bcc9130b92a,115,Slow traffic,2023-12-27T14:35:10Z,13,6,59.2969103266,18.005139343,1,12,2023-12-27T13:15:00Z,Feature
bc6ab5cd21ea394d451cd1da7d187965,108,Queuing traffic,2023-12-27T14:35:10Z,13,6,59.3187461854,18.0794432382,2,12,2023-12-27T13:22:30Z,Feature
5e97b494db3c1b1596b61226825ea089,115,Slow traffic,2023-12-27T14:39:10Z,13,6,59.3111796953,18.1460250537,1,12,2023-12-27T13:35:30Z,Feature
eaf51f49b6b33a7158a80c53855bdef1,101,Stationary traffic,2023-12-27T14:43:11Z,12,6,59.3042394819,18.1285625319,3,12,2023-12-27T12:50:00Z,Feature
1315529e09c3d4fc6ea0f543f27aa96b,115,Slow traffic,2023-12-27T14:43:11Z,13,6,59.3352954138,18.0676428597,1,12,2023-12-27T13:38:00Z,Feature
1f05572e930f51ca1248bcb41fdb269a,115,Slow traffic,2023-12-27T14:47:11Z,13,6,59.3016632116,18.0213532965,1,12,2023-12-27T13:43:00Z,Feature
d6a0460f104531876e7c28bab12ff47a,108,Queuing traffic,2023-12-27T14:49:11Z,13,6,59.3074634814,18.0711753289,2,12,2023-12-27T13:31:30Z,Feature
0de78543bac94fd140b36053450fc540,115,Slow traffic,2023-12-27T14:49:11Z,13,6,59.2623661588,18.0997247617,1,12,2023-12-27T13:42:00Z,Feature
d30e7e5f730581aed1127dbc7b990410,101,Stationary traffic,2023-12-27T14:51:12Z,13,6,59.3171998998,18.0717935781,3,12,2023-12-27T13:38:00Z,Feature
003fdad12904e6bc62a08ecc882ba26e,108,Queuing traffic,2023-12-27T14:51:12Z,13,6,59.310093387,18.0753676216,2,12,2023-12-27T13:46:00Z,Feature
03425713521857c136d04d26fbdb8bb1,101,Stationary traffic,2023-12-27T14:53:12Z,13,6,59.3173594801,18.0894599478,3,12,2023-12-27T13:40:00Z,Feature
f93728aa72ca39aa5abc6749690b1457,115,Slow traffic,2023-12-27T14:53:12Z,13,6,59.2866508718,18.0887867133,1,12,2023-12-27T13:48:30Z,Feature
775a58f2daf2759eb2dd5f21d22b3731,108,Queuing traffic,2023-12-27T14:55:12Z,13,6,59.3059225443,18.0756425481,2,12,2023-12-27T13:40:00Z,Feature
f8dcb3e5bb4b3e27fd53ab282babba66,122,Heavy traffic,2023-12-27T14:57:12Z,13,6,59.3015411711,18.0800708751,1,12,2023-12-27T13:40:00Z,Feature
eea4a60542d5182cd5150abb58494d96,115,Slow traffic,2023-12-27T14:59:12Z,12,6,59.33917657,18.0282519381,1,12,2023-12-27T12:12:30Z,Feature
417387fb50a95f2848e076bd311b8786,101,Stationary traffic,2023-12-27T14:59:12Z,13,6,59.3509367209,18.1011101227,3,12,2023-12-27T13:29:00Z,Feature
74fe90583e0d0a61a2681842c5e3c9b3,115,Slow traffic,2023-12-27T14:59:12Z,13,6,59.2611256454,18.1034288923,1,12,2023-12-27T13:56:00Z,Feature
a084a0d809a013660df091aa6e8506e5,211,Broken down vehicle,2023-12-27T15:05:13Z,13,14,59.3158024809,18.0707005779,0,12,2023-12-27T13:28:53Z,Feature
9363b96a6f3cf9e9113416a040bd19f2,101,Stationary traffic,2023-12-27T15:05:13Z,14,6,59.2856544543,18.048591129,3,12,2023-12-27T14:00:30Z,Feature
6571b823af77b8ae317bbb17f685b134,101,Stationary traffic,2023-12-27T15:07:14Z,13,6,59.2867622204,18.0489720027,3,12,2023-12-27T13:38:00Z,Feature
e5e014bdc2db749a620b3ddfa1bea632,101,Stationary traffic,2023-12-27T15:11:14Z,13,6,59.3296695042,18.060653023,3,12,2023-12-27T13:52:00Z,Feature
1d427fc316a6bc1d7a65730fb7213ad4,101,Stationary traffic,2023-12-27T15:11:14Z,14,6,59.3407912688,18.0259130518,3,12,2023-12-27T14:05:30Z,Feature
1e226878e65dc78cb782e1170cbe5fa7,101,Stationary traffic,2023-12-27T15:11:14Z,14,6,59.3342185115,18.0712370197,3,12,2023-12-27T14:05:30Z,Feature
14dde0839cf7b46d6e5f88ff41c6cf46,108,Queuing traffic,2023-12-27T15:11:14Z,14,6,59.3349400411,18.073652349,2,12,2023-12-27T14:05:30Z,Feature
1d353ea422aadc0929c3201fc1e3eff1,101,Stationary traffic,2023-12-27T15:11:14Z,14,6,59.2624613932,18.0649378519,3,12,2023-12-27T14:07:30Z,Feature
23f860dab0973a8932c0f2afc1220d9e,101,Stationary traffic,2023-12-27T15:11:14Z,14,6,59.2979470277,18.0958006899,3,12,2023-12-27T14:06:30Z,Feature
492ecf4b486f2fa574054637ec8de71b,101,Stationary traffic,2023-12-27T15:11:14Z,14,6,59.2611256454,18.1034288923,3,12,2023-12-27T14:07:30Z,Feature
7c767303a2f766b9025a5a5827cdd926,108,Queuing traffic,2023-12-27T15:13:14Z,13,6,59.3308509999,18.0526157837,2,12,2023-12-27T13:55:00Z,Feature
8acf3c76e536359b7d0ee3d149592d79,108,Queuing traffic,2023-12-27T15:13:14Z,14,6,59.3459008912,18.1549112122,2,12,2023-12-27T14:00:30Z,Feature
b5f979134733e3ae09aa115e87333a08,115,Slow traffic,2023-12-27T15:15:14Z,14,6,59.3310669089,18.0099498848,1,12,2023-12-27T14:07:30Z,Feature
6c490d19f07e80bda8f9493581a5c01c,101,Stationary traffic,2023-12-27T15:15:14Z,14,6,59.3646079705,18.1260640542,3,12,2023-12-27T14:11:00Z,Feature
2a1568cef7394e637c469c9b6aac8a57,115,Slow traffic,2023-12-27T15:17:15Z,12,6,59.2807875796,18.0913978438,1,12,2023-12-27T12:55:30Z,Feature
9e8b0ce041f7638d5025d8dae8a207e2,108,Queuing traffic,2023-12-27T15:17:15Z,13,6,59.3316610578,18.0813181023,2,12,2023-12-27T13:59:00Z,Feature
4e6cdd3a27197ff6fd9aa0f7040a1427,122,Heavy traffic,2023-12-27T15:21:15Z,14,6,59.3441775827,18.0222089212,1,12,2023-12-27T14:12:00Z,Feature
4c4962447ad181f6de1e14254c9c12ec,101,Stationary traffic,2023-12-27T15:23:15Z,14,6,59.3018228221,18.0969017367,3,12,2023-12-27T14:05:00Z,Feature
e86bfbff90169b86e74287573b28f33a,101,Stationary traffic,2023-12-27T15:23:15Z,14,6,59.2925302751,17.9988495628,3,12,2023-12-27T14:19:00Z,Feature
f531571aa87977ddf5d418a81fdfd83c,101,Stationary traffic,2023-12-27T15:27:16Z,14,6,59.3655078132,18.0057280879,3,12,2023-12-27T14:18:30Z,Feature
a11289bdae7f584d6441c2313056640c,101,Stationary traffic,2023-12-27T15:27:16Z,14,6,59.3361228924,18.0611787359,3,12,2023-12-27T14:20:30Z,Feature
af165c6ae6a9a323ff8c20ba6640bdfa,101,Stationary traffic,2023-12-27T15:29:16Z,14,6,59.3335600244,18.0649901549,3,12,2023-12-27T14:07:00Z,Feature
ea8865207fa3aa2c348c4671ea1f20d9,101,Stationary traffic,2023-12-27T15:31:16Z,14,6,59.3657304638,18.1241650502,3,12,2023-12-27T14:05:30Z,Feature
11690ce9f63263827fc0eba5803a80d2,108,Queuing traffic,2023-12-27T15:31:16Z,14,6,59.3338363229,18.0662977318,2,12,2023-12-27T14:27:00Z,Feature
406f04a8979aee4430c29d5cc3992a21,108,Queuing traffic,2023-12-27T15:35:16Z,14,6,59.330192533,18.0685266475,2,12,2023-12-27T14:32:00Z,Feature
08a9d31c6480dee21e14511b4614c060,115,Slow traffic,2023-12-27T15:37:17Z,14,6,59.2959286325,18.0390075962,1,12,2023-12-27T14:32:00Z,Feature
115f8d6071c096a43f00288cea707569,101,Stationary traffic,2023-12-27T15:39:17Z,14,6,59.3328076841,18.0513900141,3,12,2023-12-27T14:16:30Z,Feature
b5c7b46182c1c4a2ad56ab439b6746b4,122,Heavy traffic,2023-12-27T15:39:17Z,14,6,59.3734015561,18.0184699218,1,12,2023-12-27T14:36:00Z,Feature
fb0c979152d8b36af4bfc2e6db589cde,122,Heavy traffic,2023-12-27T15:39:17Z,14,6,59.3111796953,18.1460250537,1,12,2023-12-27T14:35:30Z,Feature
05453e6aa5077d0dc0162c818f163a2e,101,Stationary traffic,2023-12-27T15:45:18Z,14,6,59.3151346115,18.0024692039,3,12,2023-12-27T14:24:00Z,Feature
fb9aa701acd733e2db26d39757edbd15,115,Slow traffic,2023-12-27T15:45:18Z,14,6,59.2963819495,18.0591496448,1,12,2023-12-27T14:38:00Z,Feature
a2fcff79652b45f33b6f067282237c4d,101,Stationary traffic,2023-12-27T15:47:18Z,13,6,59.3310079081,18.0656875293,3,12,2023-12-27T13:55:30Z,Feature
610c746cbbff545f27772f9488535644,115,Slow traffic,2023-12-27T15:51:18Z,14,6,59.2735174404,18.093633465,1,12,2023-12-27T14:25:30Z,Feature
408f7b48cb84c6d0749fd95bba255132,101,Stationary traffic,2023-12-27T15:53:18Z,14,6,59.3215826344,18.0677340548,3,12,2023-12-27T14:24:30Z,Feature
73e1aadfdcfc82e96e5e2af1a411546d,101,Stationary traffic,2023-12-27T15:53:18Z,14,6,59.2658262137,18.1343051414,3,12,2023-12-27T14:34:30Z,Feature
701203ee0e8dcc58ae756f3c604eb6ea,108,Queuing traffic,2023-12-27T15:55:18Z,14,6,59.3316301899,18.0077437679,2,12,2023-12-27T14:49:30Z,Feature
e135f86c8cf143a5c0aa88b2111fab95,101,Stationary traffic,2023-12-27T15:57:19Z,13,6,59.3209268533,18.0693876366,3,12,2023-12-27T13:52:30Z,Feature
b7075043abfcaea5607775e2e3435ab7,108,Queuing traffic,2023-12-27T15:57:19Z,14,6,59.2504155789,18.0039725821,2,12,2023-12-27T14:43:30Z,Feature
7993280f03acf63ed1fa6b4fdf054a4d,115,Slow traffic,2023-12-27T15:59:19Z,14,6,59.3833056387,18.0068935077,1,12,2023-12-27T14:50:00Z,Feature
bca0618e22961ed01382a7254ba2618e,115,Slow traffic,2023-12-27T15:59:19Z,14,6,59.3344129814,18.0559390406,1,12,2023-12-27T14:53:30Z,Feature
2297df609109318135866c69a8051d30,115,Slow traffic,2023-12-27T15:59:19Z,14,6,59.2636254761,18.0984051149,1,12,2023-12-27T14:55:00Z,Feature
25956c761c81f4dea2692c449a2feeb3,115,Slow traffic,2023-12-27T16:03:19Z,14,6,59.2728710536,18.0938306074,1,12,2023-12-27T14:52:30Z,Feature
d3add75e7bef0c865c4397f773ff47f6,115,Slow traffic,2023-12-27T16:03:19Z,14,6,59.3546971882,18.0358506362,1,12,2023-12-27T14:57:30Z,Feature
e73d2a52058c7ea02ed1696035104632,101,Stationary traffic,2023-12-27T16:05:19Z,14,6,59.2960761581,18.0739849429,3,12,2023-12-27T14:51:30Z,Feature
8fa684257b8caf1d545eefad64416bd8,101,Stationary traffic,2023-12-27T16:07:20Z,15,6,59.2990480601,18.0986223738,3,12,2023-12-27T15:02:00Z,Feature
84cf0e55d9f826b076afee5017140f17,101,Stationary traffic,2023-12-27T16:09:20Z,14,6,59.2793512404,18.0342399697,3,12,2023-12-27T14:39:00Z,Feature
3875de40ae69ee75a1f5ced94674fa3d,108,Queuing traffic,2023-12-27T16:11:20Z,15,6,59.3074634814,18.0711753289,2,12,2023-12-27T15:00:00Z,Feature
1b6344118b9030c65d91489680660ad5,115,Slow traffic,2023-12-27T16:11:20Z,15,6,59.2706488421,18.0946030836,1,12,2023-12-27T15:03:00Z,Feature
eae6fb8eb7b083c19ea89e940b700ace,101,Stationary traffic,2023-12-27T16:13:20Z,15,6,59.2931163662,18.015341125,3,12,2023-12-27T15:09:00Z,Feature
685c1cfc9efde48443c76747effa5dfb,101,Stationary traffic,2023-12-27T16:17:21Z,15,6,59.3325917434,18.0515710632,3,12,2023-12-27T15:08:00Z,Feature
bd9d2bc45f8dce6ea9edb476ed204cf0,108,Queuing traffic,2023-12-27T16:17:21Z,15,6,59.3503318848,18.0508589368,2,12,2023-12-27T15:13:30Z,Feature
62a087ff174fa59f268b6c8e4616eb4e,101,Stationary traffic,2023-12-27T16:19:21Z,15,6,59.3655078132,18.0057280879,3,12,2023-12-27T15:09:30Z,Feature
17d677f0a3e778987ae49dfd086b9ac4,101,Stationary traffic,2023-12-27T16:19:21Z,15,6,59.2472988509,18.0038545649,3,12,2023-12-27T15:15:00Z,Feature
189a54e7100aded8d4d5b83f4d3469a2,115,Slow traffic,2023-12-27T16:19:21Z,15,6,59.3724748496,18.0189902703,1,12,2023-12-27T15:15:30Z,Feature
74b84acd575171ab955540d8e5db6115,101,Stationary traffic,2023-12-27T16:19:21Z,15,6,59.3325112836,18.0611049752,3,12,2023-12-27T15:15:30Z,Feature
7c59777cee08a82a9fccd7efbfce08c4,101,Stationary traffic,2023-12-27T16:19:21Z,15,6,59.2624613932,18.0649378519,3,12,2023-12-27T15:16:00Z,Feature
7a9d93827bae8d8d2594a94b491d3431,115,Slow traffic,2023-12-27T16:21:21Z,13,6,59.3402923818,18.0264561991,1,12,2023-12-27T13:33:30Z,Feature
c66ac46723fc954c00b232fc42469b82,101,Stationary traffic,2023-12-27T16:23:21Z,15,6,59.3494454417,18.0589927356,3,12,2023-12-27T15:13:00Z,Feature
2cb000029d1b57ea8b5a8dc99bd3ed5b,122,Heavy traffic,2023-12-27T16:25:22Z,15,6,59.3642579446,18.0231383066,1,12,2023-12-27T15:19:00Z,Feature
68f97c240a7836f68ceb99c7e58d5164,101,Stationary traffic,2023-12-27T16:25:22Z,15,6,59.2624613932,18.0649378519,3,12,2023-12-27T15:22:00Z,Feature
fb9ad673e5911ddf41e2c8d3037e4f45,108,Queuing traffic,2023-12-27T16:27:22Z,15,6,59.3473170721,18.1540274243,2,12,2023-12-27T15:21:30Z,Feature
61ee04d20c38d52feed9070ce98006fc,101,Stationary traffic,2023-12-27T16:29:22Z,14,6,59.3518822177,18.1110490482,3,12,2023-12-27T14:58:30Z,Feature
e9898f4b4610f50cf462981b20d87a15,101,Stationary traffic,2023-12-27T16:31:22Z,15,6,59.334870317,18.0710787694,3,12,2023-12-27T15:18:30Z,Feature
961cc2658e3ffc1afcbf0dad5c8ee1ad,122,Heavy traffic,2023-12-27T16:31:22Z,15,6,59.3804960294,18.0106311659,1,12,2023-12-27T15:22:30Z,Feature
7bb55d4cdd661015d961f0e558cea7e4,115,Slow traffic,2023-12-27T16:31:22Z,15,6,59.3857960726,18.0038264017,1,12,2023-12-27T15:26:00Z,Feature
25774b7bb11e07166eb4a9643647483d,101,Stationary traffic,2023-12-27T16:35:23Z,15,6,59.3042381127,18.1285665552,3,12,2023-12-27T15:27:00Z,Feature
ff8a771f60c0d8341e7c311d35a027e5,115,Slow traffic,2023-12-27T16:37:23Z,15,6,59.331011927,18.0683603506,1,12,2023-12-27T15:18:00Z,Feature
92c6d902cefec37056a6842e47c8cbb4,122,Heavy traffic,2023-12-27T16:39:23Z,13,6,59.3391216013,18.0284088473,1,12,2023-12-27T13:33:30Z,Feature
c543c4f9e4d0ec5aedad4bcbebc7ac7c,115,Slow traffic,2023-12-27T16:39:23Z,15,6,59.2623661588,18.0997247617,1,12,2023-12-27T15:34:00Z,Feature
56778725bcabea8bbef131d4c80e8451,115,Slow traffic,2023-12-27T16:43:23Z,13,6,59.3254074585,18.0650464813,1,12,2023-12-27T13:33:30Z,Feature
be452f93a06d21d9b0113e1d6c16fc3f,115,Slow traffic,2023-12-27T16:43:23Z,14,6,59.3072730501,18.0111729722,1,12,2023-12-27T14:11:00Z,Feature
32d564442416da556e15e5db576f8ea5,201,Accident,2023-12-27T16:43:23Z,15,1,59.3733331919,18.0182352285,0,12,2023-12-27T15:21:32Z,Feature
d76d85bcb4f51e352de3b81b5cededfb,101,Stationary traffic,2023-12-27T16:43:23Z,15,6,59.2965401724,18.0428605895,3,12,2023-12-27T15:39:30Z,Feature
ef29a70d1515de7acfc6194c2a3236b1,108,Queuing traffic,2023-12-27T16:43:23Z,15,6,59.2866508718,18.0887867133,2,12,2023-12-27T15:40:00Z,Feature
34e8f047d267440af6c2356eaeac4822,701,Roadworks,2023-12-27T16:45:24Z,14,9,59.3118475568,18.1535379212,0,9,2023-09-10T14:25:00Z,Feature
573c8ac6479d460d47d51c7d3f7cb8e0,101,Stationary traffic,2023-12-27T16:45:24Z,15,6,59.2915861649,18.0305116992,3,12,2023-12-27T15:36:30Z,Feature
abcf262f10b95b305e660ed2b784ef36,101,Stationary traffic,2023-12-27T16:47:24Z,15,6,59.2599723165,18.1064825873,3,12,2023-12-27T15:18:30Z,Feature
a76431dfd8c25fb8029d0147741e777c,115,Slow traffic,2023-12-27T16:49:24Z,15,6,59.2768420294,18.0924935262,1,12,2023-12-27T15:11:00Z,Feature
7c029613298e40f5be0ce3c1963c08b4,115,Slow traffic,2023-12-27T16:49:24Z,15,6,59.3662118932,18.0210743467,1,12,2023-12-27T15:33:00Z,Feature
fe47d436338ec09873ad2aece14e9909,122,Heavy traffic,2023-12-27T16:49:24Z,13,6,59.2991379283,18.0269564311,1,12,2023-12-27T13:52:30Z,Feature
78b63a0ef8c0c0b59c3a684543128af6,108,Queuing traffic,2023-12-27T16:51:24Z,15,6,59.3146196065,18.0767221372,2,12,2023-12-27T15:48:00Z,Feature
2c89da1b31f0d3d96d2eed8954045898,108,Queuing traffic,2023-12-27T16:55:25Z,13,6,59.3008759743,18.0204976718,2,12,2023-12-27T13:46:30Z,Feature
4db95f44892fd6176816725303a79150,115,Slow traffic,2023-12-27T16:55:25Z,15,6,59.3140577118,18.0037553231,1,12,2023-12-27T15:52:00Z,Feature
d650f03fb900dfef25d9c1aaebfa6b3c,201,Accident,2023-12-27T17:01:25Z,15,1,59.3695324679,18.0200390141,0,12,2023-12-27T15:21:32Z,Feature
